player_id,match_id,assists,attempt_at_goal,attempt_at_goal_against_on_target,attempt_at_goal_blocked,attempt_at_goal_from_free_kicks,attempt_at_goal_inside_the_penalty_area,attempt_at_goal_inside_the_penalty_area_on_target,attempt_at_goal_off_target,attempt_at_goal_on_target,attempt_at_goal_outside_the_penalty_area,attempt_at_goal_outside_the_penalty_area_on_target,corners,crosses,crosses_completed,direct_free_kicks,direct_red_cards,fouls_against,fouls_for,free_kicks,gk_saves,gk_saves_on_target,goal_kicks,goals,goals_conceded,goals_from_direct_free_kicks,goals_inside_the_penalty_area,goals_outside_the_penalty_area,headed_attempt_at_goal,indirect_free_kicks,indirect_red_cards,matches_played,offsides,own_goals,passes,passes_completed,penalties,penalties_scored,red_cards,substitutions_in,substitutions_out,throw_ins,time_played,yellow_cards,attempt_at_goal_against,attempt_at_goal_from_ball_progression,attempt_at_goal_from_corner,attempt_at_goal_from_cross,attempt_at_goal_from_other,attempt_at_goal_from_pass,attempt_at_goal_from_penalty,attempt_at_goal_from_rebound,attempted_ball_progressions,attempted_switches_of_play,avg_speed,clean_sheets,completed_ball_progressions,completed_switches_of_play,defensive_pressures_applied,direct_defensive_pressures_applied,distance_high_speed_running,distance_high_speed_sprinting,distance_jogging,distance_low_speed_sprinting,distance_walking,distributions_completed_under_pressure,distributions_under_pressure,forced_turnovers,goalkeeper_defensive_actions_inside_penalty_area,goalkeeper_defensive_actions_outside_penalty_area,goalkeeper_save_percentage,goalkeeper_saves,goalkeeper_saves_on_target,goals_conceded_from_attempt_at_goal_against,linebreaks_attempted,linebreaks_attempted_all_lines,linebreaks_attempted_attacking_and_midfield_line,linebreaks_attempted_attacking_line,linebreaks_attempted_attacking_line_completed,linebreaks_attempted_attacking_line_completed_only,linebreaks_attempted_attacking_line_only,linebreaks_attempted_completed,linebreaks_attempted_defensive_line,linebreaks_attempted_defensive_line_completed,linebreaks_attempted_defensive_line_completed_only,linebreaks_attempted_defensive_line_only,linebreaks_attempted_midfield_and_defensive_line,linebreaks_attempted_midfield_line,linebreaks_attempted_midfield_line_completed,linebreaks_attempted_midfield_line_completed_only,linebreaks_attempted_midfield_line_only,linebreaks_attempted_under_pressure,linebreaks_completed_all_lines,linebreaks_completed_attacking_and_midfield_line,linebreaks_completed_midfield_and_defensive_line,linebreaks_completed_under_pressure,number_of_involvements,number_of_possession_sequences,number_of_shot_ending_sequences,offers_to_receive_in_behind,offers_to_receive_in_between,offers_to_receive_in_front,offers_to_receive_inside,offers_to_receive_outside,offers_to_receive_total,received_offers_to_receive,receptions_between_midfield_and_defensive_line,receptions_in_behind,receptions_under_direct_pressure,receptions_under_indirect_pressure,receptions_under_no_pressure,receptions_under_pressure,speed_runs,sprints,take_ons_completed,threat,top_speed,total_distance,xg,attempt_at_goal_from_freekick,team_id,team_name,player_name,player_number,position,birthday
523215,151619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43908,HAI,Dominique SIMON,25,Midfielder,2000-07-29T00:00:00Z
215553,151619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43967,SCO,Craig GORDON,21,Goalkeeper,1982-12-31T00:00:00Z
337389,151619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43967,SCO,Anthony RALSTON,24,Defender,1998-11-16T00:00:00Z
359634,151619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48,44,0,0,0,0,0,0,102.24253333333334,0,15,0,0,0,0,0,0,0,0,3,5.794806003570557,1,0,3,4,2,951.1099853515625,102.73999786376953,4046.85009765625,310.280029296875,4466.27001953125,14,17,1,0,0,0,0,0,0,17,2,2,11,8,6,7,11,2,1,0,0,0,4,2,0,0,10,1,1,0,4,96,29,2,0,0,15,5,10,15,9,0,0,1,9,36,10,89,19,0,0.04911734536290169,30.951353073120117,9877.25,0,NA,43967,SCO,Grant Hanley,5,Defender,1991-11-20T00:00:00Z
401334,151619,0,2,0,0,0,2,1,1,1,0,0,2,2,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,11,10,0,0,0,0,1,0,86.49041666666668,0,15,0,0,0,0,1,0,1,2,0,6.222189426422119,1,1,0,17,1,1174.77001953125,144.7899932861328,3420.4599609375,479.95001220703125,3750.18994140625,9,14,2,0,0,0,0,0,0,7,1,0,1,1,0,0,7,1,1,0,0,0,5,5,4,4,6,1,0,0,6,41,27,5,6,20,1,10,17,27,9,10,0,8,7,8,15,101,38,0,0.4161537289619446,30.57963752746582,8970.16015625,0.30136170983314514,0,43967,SCO,John McGinn,7,Midfielder,1994-10-18T00:00:00Z
401339,151619,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54,38,0,0,0,0,0,12,102.24253333333334,0,15,0,0,0,0,0,0,0,1,1,6.0154619216918945,1,1,0,11,1,1124.9398193359375,261.6499938964844,3854.91015625,643.7099609375,4368.46923828125,13,19,8,0,0,0,0,0,0,34,1,5,10,3,3,4,15,3,0,0,2,0,21,12,12,15,7,0,0,0,3,105,48,5,13,15,1,5,24,29,10,10,1,1,5,38,6,104,42,1,0.11547315865755081,31.855541229248047,10253.6796875,0,0,43967,SCO,Andy ROBERTSON,3,Defender,1994-03-11T00:00:00Z
401712,151619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43967,SCO,Kieran Tierney,6,Defender,1997-06-05T00:00:00Z
411301,151619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,5,0,0,0,0,0,0,3,0,1,0,0,42,31,0,0,0,0,0,0,102.24253333333334,0,15,0,0,0,0,0,0,0,0,0,3.5006351470947266,1,0,0,0,0,126.73999786376953,0,1374.080078125,19.549999237060547,4446.4501953125,2,3,0,24,18,1,3,2,0,29,0,11,16,10,3,5,18,0,0,0,0,0,13,8,1,2,6,0,7,0,4,76,42,0,0,0,6,5,1,6,2,0,0,0,1,26,1,9,2,0,0.021534305065870285,23.547304153442383,5966.8203125,0,NA,43967,SCO,Angus Gunn,1,Goalkeeper,1996-01-22T00:00:00Z
430097,151619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,0,0,0,1,0,0,23.487816666666674,0,15,0,0,0,0,0,0,0,2,0,7.810558795928955,1,0,0,21,4,628.66998291015625,57.15999984741211,1385.6300048828125,206.3300018310547,783.4599609375,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,3,0,1,2,3,0,4,0,0,6,0,6,49,16,0,0.6338287591934204,29.88127326965332,3061.25,0,NA,43967,SCO,Ryan Christie,11,Midfielder,1995-02-22T00:00:00Z
430098,151619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,3,0,0,0,1,0,0,23.468733333333347,0,15,0,0,0,0,0,0,0,0,0,7.1331586837768555,1,0,0,8,1,415.2699890136719,83.08000183105469,1219.969970703125,243.5500030517578,819.72998046875,1,3,2,0,0,0,0,0,0,4,1,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,13,7,0,4,1,0,3,2,5,0,7,0,4,0,3,4,33,13,0,1.0686986446380615,28.179553985595703,2781.60009765625,0,NA,43967,SCO,Lyndon DYKES,9,Forward,1995-10-07T00:00:00Z
430147,151619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,5,0,0,8,0,0,0,0,0,0,0,0,1,0,0,54,51,0,0,0,0,0,0,102.24253333333334,0,15,0,0,0,0,0,0,0,3,1,6.064280986785889,1,3,0,5,2,1276.6600341796875,224.5800018310547,4255.9599609375,594,3986,11,16,0,0,0,0,0,0,0,17,1,1,11,9,9,9,12,1,0,0,0,0,5,3,3,3,8,0,0,0,5,97,34,2,0,0,9,1,8,9,7,1,0,1,5,35,6,126,44,0,0.04296673461794853,30.108457565307617,10337.2001953125,0,NA,43967,SCO,Jack Hendry,13,Defender,1995-05-07T00:00:00Z
433191,151619,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,6,0,0,0,0,1,0,78.77380000000001,0,15,0,0,1,0,0,0,0,0,0,6.519636154174805,1,0,0,23,3,1263.169921875,121.2699966430664,3505.980224609375,423.3899841308594,3245.39990234375,5,11,1,0,0,0,0,0,0,7,1,0,1,0,0,0,2,2,0,0,1,0,4,2,2,3,7,0,0,0,2,24,12,2,17,10,0,25,2,27,7,6,2,1,9,2,10,95,37,0,1.98914635181427,31.885101318359375,8559.2099609375,0.15148557722568512,0,43967,SCO,Che Adams,10,Forward,1996-07-13T00:00:00Z
433694,151619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,4,0,0,0,1,0,3,23.104766666666677,0,15,0,0,0,0,0,0,0,0,0,6.684304714202881,1,0,0,7,0,293.739990234375,94.08000183105469,1167.3199462890625,149.0299835205078,873.08001708984375,0,0,1,0,0,0,0,0,0,4,0,1,2,1,0,1,2,0,0,0,0,0,2,1,0,1,0,0,1,0,0,13,7,0,0,0,0,0,0,0,0,1,0,0,1,3,1,27,13,0,0.010365461930632591,31.592012405395508,2577.25,0,NA,43967,SCO,Nathan PATTERSON,22,Defender,2001-10-16T00:00:00Z
433787,151619,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,29,27,0,0,0,0,0,0,102.24253333333334,0,15,0,0,1,0,1,0,0,3,1,7.230591773986816,1,1,1,15,1,2208.10986328125,169.14999389648438,5514.9697265625,646.5400390625,3785.829833984375,17,22,2,0,0,0,0,0,0,11,1,0,4,4,3,3,11,1,1,0,0,0,6,6,5,5,8,1,0,0,8,68,34,3,9,19,16,25,19,44,14,8,0,3,7,26,10,180,47,1,0.28881141543388367,30.435049057006836,12324.599609375,0.19066134095191956,0,43967,SCO,Scott McTominay,4,Midfielder,1996-12-08T00:00:00Z
442428,151619,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42,38,0,0,0,0,1,8,79.13776666666668,1,15,0,0,0,0,0,0,0,1,0,6.339547634124756,1,0,0,16,5,1107.1600341796875,178.1000213623047,3665.469970703125,340.739990234375,3069.919921875,16,19,1,0,0,0,0,0,0,14,1,2,8,7,5,5,11,1,1,0,0,0,5,3,1,2,5,1,1,0,5,83,31,2,2,9,15,1,25,26,11,2,0,0,5,29,5,103,30,0,0.024360254406929016,32.403114318847656,8361.390625,0,0,43967,SCO,Aaron HICKEY,2,Defender,2002-06-10T00:00:00Z
442429,151619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43967,SCO,Liam KELLY,12,Goalkeeper,1996-01-23T00:00:00Z
442430,151619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43967,SCO,John SOUTTAR,15,Defender,1996-09-25T00:00:00Z
442431,151619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43967,SCO,Scott MCKENNA,26,Defender,1996-11-12T00:00:00Z
442433,151619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43967,SCO,Ross STEWART,14,Forward,1996-07-11T00:00:00Z
442434,151619,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,39,0,0,0,0,0,0,102.24253333333334,0,15,0,0,0,0,0,0,0,1,0,6.918101787567139,1,1,0,17,7,1600.5,281.6600036621094,6092.99951171875,502.40997314453125,3314.509765625,5,9,5,0,0,0,0,0,0,15,1,2,6,4,3,3,10,1,0,0,0,0,8,6,5,5,2,0,1,0,2,95,41,3,1,18,32,40,11,51,24,0,0,0,6,36,6,131,39,0,0.04053589329123497,31.12575340270996,11792.080078125,0,0,43967,SCO,Lewis FERGUSON,19,Midfielder,1999-08-24T00:00:00Z
484045,151619,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,17,8,0,0,0,0,1,0,86.4702,0,15,0,0,1,0,1,0,0,0,0,7.107230186462402,1,0,0,36,7,1677.2099609375,150.1199951171875,4479.98974609375,506.4300537109375,3428.62060546875,7,16,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,40,22,3,26,25,0,40,11,51,10,14,0,7,8,6,15,136,38,0,2.1144564151763916,29.226072311401367,10242.369140625,0.2040596902370453,0,43967,SCO,Lawrence SHANKLAND,20,Forward,1995-08-10T00:00:00Z
484051,151619,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,1,0,0,15.772333333333336,1,15,0,0,0,0,0,0,0,0,0,7.212671756744385,1,0,0,5,1,267.760009765625,19.200000762939453,960.3599853515625,73.76000213623047,574.57000732421875,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,7,4,0,0,3,0,2,1,3,0,1,0,0,1,2,1,17,6,0,0.004868913907557726,28.95720672607422,1895.64990234375,0,NA,43967,SCO,Kenny McLEAN,23,Midfielder,1992-01-08T00:00:00Z
484073,151619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43967,SCO,Dominic HYAM,16,Defender,1995-12-20T00:00:00Z
485131,151619,0,2,0,0,0,1,0,2,0,1,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,18,0,0,0,0,1,0,78.75471666666667,0,15,1,0,1,0,0,0,0,7,0,6.448285102844238,1,3,0,37,4,1134.1099853515625,278.8699951171875,3337.849609375,599.969970703125,3112.510009765625,18,30,8,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,1,1,1,0,2,1,1,2,3,0,0,0,2,60,28,4,11,10,4,2,23,25,10,12,4,6,12,15,18,90,50,2,0.4467872977256775,32.89451217651367,8463.310546875,0.06539811193943024,0,43967,SCO,Ben GANNON-DOAK,17,Forward,2005-11-11T00:00:00Z
495431,151619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43967,SCO,George HIRST,18,Forward,1999-02-15T00:00:00Z
520217,151619,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,1,0,0,15.752116666666666,1,15,0,0,0,0,0,0,0,1,0,8.019678115844727,1,1,0,8,0,309.3599853515625,98.6500015258789,987.6199951171875,135.27000427246094,577.27001953125,3,5,0,0,0,0,0,0,0,2,0,0,1,1,1,1,2,1,1,1,1,0,0,0,0,0,2,0,0,0,2,8,3,0,5,3,0,2,6,8,2,2,0,1,2,1,3,24,12,1,0.6449994444847107,31.158344268798828,2108.169921875,0,NA,43967,SCO,Findlay CURTIS,25,Forward,2006-06-09T00:00:00Z
523007,151619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43967,SCO,Tyler FLETCHER,8,Midfielder,2007-03-19T00:00:00Z
321697,151626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43976,AUS,Mathew LECKIE,7,Forward,1991-02-04T00:00:00Z
331135,151626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43976,AUS,Paul Izzo,12,Goalkeeper,1995-01-06T00:00:00Z
331149,151626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43976,AUS,Milos DEGENEK,2,Defender,1994-04-28T00:00:00Z
339112,151626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,1,0,1,22.354483333333334,0,30,0,0,0,0,0,0,0,0,0,6.956376075744629,1,0,0,15,1,286.8299865722656,84.72000885009766,1118.56005859375,169.2100067138672,936.8099365234375,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,2,0,0,0,0,0,9,5,0,1,0,1,1,1,2,0,1,0,0,0,3,0,16,10,0,0.03017813339829445,29.461780548095703,2596.130126953125,0,NA,43976,AUS,Jason GERIA,6,Defender,1993-05-10T00:00:00Z
339117,151626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43976,AUS,Mathew RYAN,1,Goalkeeper,1992-04-08T00:00:00Z
349342,151626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,1,0,2,12.81198333333333,0,30,0,0,0,0,0,0,0,0,0,7.131302833557129,1,0,0,10,4,122.39999389648438,22.43000030517578,872.02001953125,49.909996032714844,462.05999755859375,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,2,1,0,0,0,1,5,4,0,0,0,0,0,0,0,0,0,0,1,1,0,2,11,4,0,0.015050089918076992,31.161060333251953,1528.820068359375,0,NA,43976,AUS,Aziz BEHICH,16,Defender,1990-12-16T00:00:00Z
355775,151626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,12.715733333333333,0,30,0,0,0,0,0,0,0,1,0,8.150402069091797,1,1,0,12,1,307.95001220703125,36.56999969482422,845.3900146484375,131.72000122070312,403.04998779296875,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,6,3,0,1,0,0,0,1,1,1,3,0,0,3,1,3,32,7,1,0.03290954977273941,26.894996643066406,1724.679931640625,0,NA,43976,AUS,Jackson IRVINE,22,Midfielder,1993-03-07T00:00:00Z
382312,151626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,38,0,0,0,0,0,0,100.06433333333334,0,30,0,0,0,0,0,0,0,0,1,6.149038791656494,1,0,0,10,8,1141.7099609375,157.77000427246094,4430.8203125,275.510009765625,4263.2001953125,15,17,1,0,0,0,0,0,0,12,0,2,7,7,5,5,11,1,1,0,0,1,4,3,0,1,6,0,2,1,6,87,29,2,0,1,7,2,6,8,3,0,0,4,11,25,15,92,21,0,0.11287939548492432,34.2032356262207,10269.009765625,0,NA,43976,AUS,Cameron BURGESS,21,Defender,1995-10-21T00:00:00Z
404319,151626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43976,AUS,Ajdin HRUSTIC,10,Forward,1996-07-05T00:00:00Z
406606,151626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43976,AUS,Awer MABIL,11,Forward,1995-09-15T00:00:00Z
423522,151626,0,2,0,0,0,1,0,2,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,22,0,0,0,0,1,1,87.25235,0,30,0,0,0,1,1,0,0,3,0,6.733286380767822,1,3,0,30,6,1192.22998046875,273.4899597167969,4509.740234375,686.489990234375,3138.9599609375,12,19,0,0,0,0,0,0,0,8,1,0,4,4,3,3,8,1,1,0,0,0,3,3,2,2,6,1,0,0,6,62,30,3,4,13,6,9,14,23,11,6,2,1,15,16,16,103,53,1,0.11918231099843979,36.669898986816406,9800.91015625,0.13543711602687836,0,43976,AUS,Jordan BOS,5,Defender,2002-10-29T00:00:00Z
430437,151626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43976,AUS,Cameron DEVLIN,14,Midfielder,1998-06-07T00:00:00Z
